,episode,reward
0,20,8.6
1,40,9.4
2,60,9.0
3,80,9.4
4,100,9.8
5,120,9.2
6,140,10.0
7,160,9.8
8,180,18.8
9,200,13.6
10,220,23.8
11,240,59.6
12,260,43.6
13,280,39.4
14,300,33.8
15,320,18.4
16,340,29.0
17,360,61.0
18,380,44.8
19,400,38.2
20,420,28.6
21,440,15.4
22,460,26.2
23,480,33.8
24,500,12.4
25,520,64.2
26,540,13.6
27,560,83.4
28,580,108.2
29,600,78.8
30,620,9.8
31,640,9.8
32,660,122.0
33,680,53.2
34,700,58.4
35,720,77.8
36,740,29.2
37,760,34.2
38,780,94.6
39,800,109.2
40,820,9.2
41,840,59.8
42,860,284.8
43,880,37.4
44,900,64.4
45,920,13.2
46,940,37.2
47,960,139.2
48,980,76.4
49,1000,30.6
50,1020,28.0
51,1040,9.4
52,1060,11.6
53,1080,11.2
54,1100,85.2
55,1120,9.0
56,1140,259.8
57,1160,38.6
58,1180,10.2
59,1200,44.2
60,1220,42.2
61,1240,45.6
62,1260,10.0
63,1280,75.6
64,1300,9.4
65,1320,17.0
66,1340,48.6
67,1360,10.0
68,1380,21.0
69,1400,102.4
70,1420,57.8
71,1440,9.0
72,1460,14.0
73,1480,72.6
74,1500,44.4
75,1520,77.6
76,1540,31.0
77,1560,15.2
78,1580,49.6
79,1600,42.0
80,1620,63.2
81,1640,67.8
82,1660,11.0
83,1680,9.2
84,1700,12.6
85,1720,13.0
86,1740,11.8
87,1760,27.2
88,1780,32.2
89,1800,24.0
90,1820,10.8
91,1840,11.6
92,1860,9.6
93,1880,75.8
94,1900,57.8
95,1920,46.0
96,1940,75.0
97,1960,27.4
98,1980,58.6
99,2000,15.0
100,2020,24.0
101,2040,9.6
102,2060,49.0
103,2080,10.2
104,2100,32.4
105,2120,31.8
106,2140,40.0
107,2160,81.8
108,2180,41.8
109,2200,9.6
110,2220,18.0
111,2240,61.4
112,2260,24.4
113,2280,18.6
114,2300,53.0
115,2320,14.2
116,2340,10.4
117,2360,30.8
118,2380,9.4
119,2400,11.8
120,2420,11.2
121,2440,9.0
122,2460,9.2
123,2480,9.4
124,2500,11.6
125,2520,53.4
126,2540,83.2
127,2560,15.6
128,2580,10.4
129,2600,9.0
130,2620,8.4
131,2640,9.4
132,2660,11.8
133,2680,9.0
134,2700,12.2
135,2720,12.4
136,2740,9.8
137,2760,11.4
138,2780,10.6
139,2800,9.2
140,2820,9.6
141,2840,10.0
142,2860,14.2
143,2880,22.4
144,2900,39.2
145,2920,9.8
146,2940,37.0
147,2960,11.8
148,2980,10.8
149,3000,50.6
