,episode,reward
0,20,22.2
1,40,9.6
2,60,9.6
3,80,9.2
4,100,9.8
5,120,9.2
6,140,9.6
7,160,9.0
8,180,9.2
9,200,9.2
10,220,16.6
11,240,26.8
12,260,25.8
13,280,54.6
14,300,57.4
15,320,36.2
16,340,32.2
17,360,34.2
18,380,38.2
19,400,20.8
20,420,48.8
21,440,36.0
22,460,19.2
23,480,27.8
24,500,33.2
25,520,60.0
26,540,40.8
27,560,48.0
28,580,34.6
29,600,35.8
30,620,32.8
31,640,40.6
32,660,56.4
33,680,46.4
34,700,43.6
35,720,47.2
36,740,23.4
37,760,36.8
38,780,19.6
39,800,32.4
40,820,41.0
41,840,44.6
42,860,39.4
43,880,28.8
44,900,39.4
45,920,33.2
46,940,41.2
47,960,48.0
48,980,38.6
49,1000,41.2
50,1020,33.0
51,1040,46.8
52,1060,33.0
53,1080,36.2
54,1100,31.6
55,1120,42.4
56,1140,46.6
57,1160,50.0
58,1180,36.0
59,1200,28.8
60,1220,61.4
61,1240,38.8
62,1260,37.2
63,1280,45.6
64,1300,48.0
65,1320,37.4
66,1340,35.2
67,1360,62.8
68,1380,39.0
69,1400,33.4
70,1420,40.6
71,1440,42.8
72,1460,31.2
73,1480,34.6
74,1500,33.4
75,1520,48.6
76,1540,38.4
77,1560,35.4
78,1580,50.6
79,1600,57.2
80,1620,29.6
81,1640,32.2
82,1660,48.0
83,1680,25.8
84,1700,43.2
85,1720,44.6
86,1740,29.6
87,1760,55.0
88,1780,19.2
89,1800,59.6
90,1820,15.6
91,1840,53.6
92,1860,58.4
93,1880,109.8
94,1900,33.8
95,1920,43.2
96,1940,31.8
97,1960,53.0
98,1980,39.0
99,2000,31.0
100,2020,54.4
101,2040,29.4
102,2060,49.0
103,2080,27.8
104,2100,34.0
105,2120,33.0
106,2140,39.0
107,2160,50.8
108,2180,15.4
109,2200,40.2
110,2220,33.8
111,2240,49.8
112,2260,38.2
113,2280,34.6
114,2300,36.0
115,2320,111.2
116,2340,33.0
117,2360,32.0
118,2380,37.4
119,2400,23.8
120,2420,72.2
121,2440,25.4
122,2460,44.8
123,2480,24.0
124,2500,18.6
125,2520,45.6
126,2540,56.4
127,2560,59.0
128,2580,47.6
129,2600,39.6
130,2620,34.4
131,2640,31.4
132,2660,52.0
133,2680,48.0
134,2700,27.8
135,2720,41.0
136,2740,56.2
137,2760,44.4
138,2780,30.0
139,2800,62.0
140,2820,44.2
141,2840,44.8
142,2860,92.2
143,2880,50.6
144,2900,26.6
145,2920,42.2
146,2940,40.6
147,2960,32.6
148,2980,39.8
149,3000,59.6
