,episode,reward
0,20,11.8
1,40,9.8
2,60,9.8
3,80,9.6
4,100,9.4
5,120,9.4
6,140,9.2
7,160,9.4
8,180,9.8
9,200,9.0
10,220,10.4
11,240,10.6
12,260,10.0
13,280,9.8
14,300,9.6
15,320,9.4
16,340,9.4
17,360,9.8
18,380,9.2
19,400,10.4
20,420,71.2
21,440,9.8
22,460,10.0
23,480,19.6
24,500,28.0
25,520,11.8
26,540,19.0
27,560,26.8
28,580,19.4
29,600,17.4
30,620,18.8
31,640,31.2
32,660,34.2
33,680,22.8
34,700,31.0
35,720,21.2
36,740,39.0
37,760,19.0
38,780,12.2
39,800,52.0
40,820,13.6
41,840,12.4
42,860,44.2
43,880,27.4
44,900,35.4
45,920,37.4
46,940,55.0
47,960,35.2
48,980,15.6
49,1000,72.0
