,episode,reward
0,20,19.8
1,40,9.0
2,60,35.0
3,80,9.4
4,100,9.2
5,120,9.4
6,140,8.8
7,160,10.0
8,180,8.8
9,200,8.8
10,220,9.6
11,240,15.2
12,260,16.2
13,280,9.8
14,300,10.8
15,320,9.6
16,340,10.4
17,360,10.2
18,380,10.4
19,400,16.6
20,420,15.4
21,440,14.0
22,460,16.0
23,480,17.6
24,500,19.6
25,520,16.6
26,540,14.6
27,560,18.0
28,580,10.6
29,600,12.4
30,620,11.2
31,640,10.6
32,660,15.2
33,680,11.0
34,700,13.6
35,720,11.8
36,740,10.8
37,760,11.0
38,780,12.0
39,800,12.6
40,820,11.4
41,840,10.6
42,860,19.8
43,880,14.4
44,900,14.4
45,920,10.8
46,940,12.6
47,960,9.4
48,980,10.0
49,1000,15.2
50,1020,11.0
51,1040,14.8
52,1060,19.4
53,1080,17.4
54,1100,15.8
55,1120,20.0
56,1140,21.8
57,1160,16.4
58,1180,17.2
59,1200,14.4
60,1220,19.0
61,1240,12.2
62,1260,22.0
63,1280,15.2
64,1300,14.4
65,1320,19.6
66,1340,15.0
67,1360,20.2
68,1380,18.2
69,1400,18.8
70,1420,15.6
71,1440,20.2
72,1460,16.4
73,1480,21.2
74,1500,26.2
75,1520,17.6
76,1540,26.0
77,1560,29.4
78,1580,16.0
79,1600,13.8
80,1620,21.6
81,1640,20.6
82,1660,12.8
83,1680,19.2
84,1700,19.2
85,1720,21.4
86,1740,17.8
87,1760,24.4
88,1780,16.0
89,1800,11.2
90,1820,13.4
91,1840,13.4
92,1860,13.8
93,1880,17.4
94,1900,17.4
95,1920,22.4
96,1940,11.6
97,1960,22.4
98,1980,9.8
99,2000,10.0
100,2020,9.8
101,2040,14.8
102,2060,21.4
103,2080,19.6
104,2100,23.2
105,2120,21.0
106,2140,19.2
107,2160,19.2
108,2180,21.2
109,2200,21.8
110,2220,19.0
111,2240,25.8
112,2260,27.2
113,2280,21.0
114,2300,21.0
115,2320,14.8
116,2340,17.0
117,2360,17.8
118,2380,13.0
119,2400,21.0
120,2420,23.0
121,2440,21.6
122,2460,26.6
123,2480,16.8
124,2500,16.4
125,2520,21.6
126,2540,23.8
127,2560,21.2
128,2580,20.4
129,2600,18.8
130,2620,15.0
131,2640,16.6
132,2660,17.6
133,2680,10.8
134,2700,22.8
135,2720,24.0
136,2740,28.2
137,2760,18.4
138,2780,17.8
139,2800,9.2
140,2820,9.4
141,2840,12.2
142,2860,10.0
143,2880,13.8
144,2900,13.8
145,2920,11.8
146,2940,11.0
147,2960,18.0
148,2980,15.2
149,3000,12.6
