,episode,reward
0,20,25.4
1,40,22.6
2,60,16.0
3,80,16.0
4,100,9.8
5,120,11.4
6,140,19.0
7,160,19.6
8,180,9.4
9,200,9.8
10,220,9.8
11,240,9.8
12,260,18.4
13,280,9.6
14,300,9.4
15,320,9.2
16,340,8.6
17,360,9.2
18,380,9.4
19,400,9.2
20,420,9.4
21,440,9.8
22,460,9.4
23,480,9.2
24,500,9.0
25,520,9.2
26,540,9.0
27,560,9.2
28,580,9.2
29,600,9.8
30,620,9.6
31,640,9.2
32,660,10.0
33,680,9.4
34,700,9.4
35,720,10.4
36,740,9.2
37,760,9.4
38,780,16.4
39,800,12.2
40,820,9.8
41,840,9.6
42,860,9.4
43,880,9.6
44,900,10.0
45,920,9.8
46,940,9.4
47,960,14.2
48,980,9.8
49,1000,14.2
