,episode,reward
0,20,10.2
1,40,27.4
2,60,9.6
3,80,9.0
4,100,8.8
5,120,9.4
6,140,9.8
7,160,9.8
8,180,8.8
9,200,9.0
10,220,66.4
11,240,14.6
12,260,9.2
13,280,9.8
14,300,10.2
15,320,9.4
16,340,10.8
17,360,11.4
18,380,10.2
19,400,11.0
20,420,10.8
21,440,17.2
22,460,11.6
23,480,15.6
24,500,22.6
25,520,14.0
26,540,11.0
27,560,9.4
28,580,8.8
29,600,16.0
30,620,16.6
31,640,12.6
32,660,12.4
33,680,15.4
34,700,12.0
35,720,14.0
36,740,14.6
37,760,16.0
38,780,11.4
39,800,15.6
40,820,14.4
41,840,16.2
42,860,12.8
43,880,13.0
44,900,11.6
45,920,17.8
46,940,16.2
47,960,17.4
48,980,20.4
49,1000,17.0
50,1020,10.4
51,1040,16.0
52,1060,12.4
53,1080,13.4
54,1100,17.4
55,1120,23.2
56,1140,19.0
57,1160,16.2
58,1180,18.6
59,1200,13.0
60,1220,17.6
61,1240,14.2
62,1260,16.6
63,1280,13.2
64,1300,14.4
65,1320,10.8
66,1340,15.4
67,1360,10.0
68,1380,10.2
69,1400,10.6
70,1420,14.0
71,1440,18.8
72,1460,19.2
73,1480,20.0
74,1500,13.4
75,1520,18.8
76,1540,13.8
77,1560,14.8
78,1580,19.4
79,1600,14.6
80,1620,14.8
81,1640,13.8
82,1660,12.2
83,1680,13.4
84,1700,17.8
85,1720,18.4
86,1740,20.4
87,1760,23.2
88,1780,17.8
89,1800,16.6
90,1820,14.6
91,1840,23.4
92,1860,19.8
93,1880,17.0
94,1900,22.8
95,1920,12.6
96,1940,18.8
97,1960,18.8
98,1980,13.6
99,2000,21.0
100,2020,11.6
101,2040,14.2
102,2060,15.2
103,2080,20.2
104,2100,20.0
105,2120,14.6
106,2140,14.4
107,2160,21.6
108,2180,17.8
109,2200,13.4
110,2220,11.8
111,2240,20.0
112,2260,20.6
113,2280,15.0
114,2300,12.2
115,2320,17.8
116,2340,11.2
117,2360,10.8
118,2380,24.2
119,2400,21.8
120,2420,22.2
121,2440,12.0
122,2460,21.2
123,2480,14.2
124,2500,23.0
125,2520,20.2
126,2540,14.4
127,2560,12.8
128,2580,16.2
129,2600,24.8
130,2620,20.6
131,2640,25.6
132,2660,12.6
133,2680,11.6
134,2700,17.6
135,2720,21.2
136,2740,17.8
137,2760,13.2
138,2780,20.2
139,2800,16.2
140,2820,10.4
141,2840,22.2
142,2860,16.6
143,2880,24.4
144,2900,10.6
145,2920,27.8
146,2940,21.0
147,2960,15.2
148,2980,19.6
149,3000,16.2
150,3020,25.4
151,3040,15.0
152,3060,15.0
153,3080,17.6
154,3100,11.8
155,3120,22.6
156,3140,11.6
157,3160,15.2
158,3180,13.2
159,3200,15.2
160,3220,22.4
161,3240,20.8
162,3260,15.0
163,3280,21.0
164,3300,14.8
165,3320,21.2
166,3340,22.4
167,3360,21.6
168,3380,16.2
169,3400,16.0
170,3420,18.6
171,3440,14.0
172,3460,16.8
173,3480,29.0
174,3500,20.4
175,3520,29.2
176,3540,32.0
177,3560,23.0
178,3580,22.8
179,3600,24.4
180,3620,28.8
181,3640,19.2
182,3660,26.6
183,3680,26.2
184,3700,22.0
185,3720,25.8
186,3740,25.8
187,3760,25.6
188,3780,32.4
189,3800,23.6
190,3820,30.6
191,3840,32.6
192,3860,16.0
193,3880,20.6
194,3900,20.8
195,3920,22.4
196,3940,27.2
197,3960,22.4
198,3980,34.6
199,4000,25.4
