,episode,reward
0,20,21.8
1,40,26.6
2,60,9.0
3,80,9.4
4,100,9.0
5,120,8.8
6,140,8.4
7,160,9.4
8,180,9.4
9,200,157.0
10,220,100.6
11,240,11.6
12,260,18.6
13,280,9.6
14,300,23.6
15,320,14.6
16,340,89.8
17,360,22.0
18,380,19.4
19,400,14.4
20,420,19.4
21,440,21.6
22,460,17.6
23,480,14.2
24,500,26.2
25,520,22.4
26,540,12.4
27,560,20.4
28,580,14.6
29,600,18.6
30,620,20.2
31,640,15.2
32,660,11.4
33,680,18.6
34,700,20.2
35,720,18.8
36,740,23.2
37,760,19.6
38,780,14.4
39,800,13.0
40,820,20.6
41,840,20.0
42,860,21.0
43,880,27.4
44,900,23.0
45,920,27.4
46,940,15.4
47,960,21.4
48,980,20.2
49,1000,24.0
50,1020,29.8
51,1040,33.0
52,1060,27.4
53,1080,17.6
54,1100,19.4
55,1120,19.2
56,1140,14.0
57,1160,12.2
58,1180,12.6
59,1200,17.4
60,1220,12.8
61,1240,16.6
62,1260,15.0
63,1280,24.6
64,1300,18.8
65,1320,20.2
66,1340,19.2
67,1360,16.0
68,1380,21.6
69,1400,17.8
70,1420,29.0
71,1440,17.8
72,1460,22.4
73,1480,21.2
74,1500,21.4
75,1520,24.4
76,1540,19.0
77,1560,25.6
78,1580,25.2
79,1600,24.2
80,1620,20.2
81,1640,27.4
82,1660,24.2
83,1680,20.0
84,1700,24.8
85,1720,36.4
86,1740,20.8
87,1760,21.8
88,1780,19.0
89,1800,40.0
90,1820,31.2
91,1840,29.0
92,1860,35.4
93,1880,28.6
94,1900,23.4
95,1920,29.0
96,1940,40.8
97,1960,33.8
98,1980,31.6
99,2000,13.2
