,episode,reward
0,20,9.0
1,40,9.6
2,60,8.6
3,80,9.4
4,100,9.2
5,120,9.4
6,140,9.0
7,160,9.2
8,180,10.8
9,200,10.8
10,220,10.4
11,240,12.6
12,260,16.4
13,280,11.8
14,300,10.8
15,320,14.0
16,340,11.2
17,360,20.2
18,380,12.8
19,400,14.6
20,420,20.8
21,440,12.8
22,460,11.0
23,480,10.8
24,500,18.8
25,520,18.2
26,540,11.2
27,560,11.8
28,580,13.2
29,600,10.0
30,620,10.6
31,640,13.8
32,660,10.8
33,680,11.2
34,700,9.4
35,720,12.8
36,740,14.8
37,760,17.2
38,780,14.2
39,800,19.2
40,820,12.4
41,840,21.4
42,860,34.0
43,880,15.8
44,900,17.4
45,920,18.6
46,940,18.2
47,960,16.2
48,980,16.0
49,1000,20.4
