,episode,reward
0,20,36.6
1,40,9.2
2,60,9.2
3,80,9.6
4,100,9.6
5,120,9.6
6,140,9.2
7,160,11.0
8,180,14.4
9,200,20.0
10,220,61.4
11,240,37.4
12,260,61.4
13,280,33.2
14,300,24.0
15,320,35.4
16,340,29.4
17,360,48.2
18,380,40.0
19,400,39.6
20,420,41.2
21,440,36.2
22,460,31.6
23,480,16.0
24,500,36.2
25,520,38.4
26,540,31.8
27,560,98.0
28,580,23.4
29,600,44.4
30,620,53.6
31,640,46.4
32,660,49.6
33,680,38.6
34,700,35.0
35,720,64.4
36,740,27.2
37,760,54.2
38,780,29.2
39,800,34.0
40,820,42.8
41,840,37.4
42,860,35.8
43,880,27.2
44,900,34.0
45,920,37.0
46,940,36.4
47,960,53.2
48,980,52.0
49,1000,50.2
