param_trial_431: mean reward 32.207325, mean std_error 6.894755783920625
param_trial_432: mean reward 22.168050000000004, mean std_error 1.1594342381719438
param_trial_433: mean reward 22.3085, mean std_error 1.1690352302285982
param_trial_434: mean reward 22.304049999999997, mean std_error 1.1557795070906287
param_trial_435: mean reward 26.419825, mean std_error 3.7277911323762596
param_trial_436: mean reward 28.652549999999998, mean std_error 4.628916684976538
param_trial_437: mean reward 33.2183, mean std_error 5.06896267905267
param_trial_438: mean reward 34.363125, mean std_error 6.958605427996094
param_trial_439: mean reward 31.295749999999998, mean std_error 4.43631304456519
param_trial_440: mean reward 37.9629, mean std_error 6.609567630201825
param_trial_441: mean reward 36.5368, mean std_error 5.991150045025213
param_trial_442: mean reward 38.8873, mean std_error 6.081958016625281
param_trial_443: mean reward 33.567550000000004, mean std_error 5.780119514540851
param_trial_444: mean reward 22.247049999999998, mean std_error 1.1667278732920467
param_trial_445: mean reward 22.224425, mean std_error 1.1360493894939632
param_trial_446: mean reward 22.258125, mean std_error 1.1782682988250786
param_trial_447: mean reward 44.785675, mean std_error 6.020123872615927
param_trial_448: mean reward 25.517425, mean std_error 4.865070567553997
param_trial_449: mean reward 34.457750000000004, mean std_error 5.403651859364053
param_trial_450: mean reward 41.716275, mean std_error 7.382521649655896
param_trial_451: mean reward 30.859750000000005, mean std_error 4.723805831617717
param_trial_452: mean reward 31.4816, mean std_error 4.30808637508804
param_trial_453: mean reward 31.234325, mean std_error 4.958028609650418
param_trial_454: mean reward 33.949775, mean std_error 4.867420126070429
param_trial_455: mean reward 34.259899999999995, mean std_error 5.432049273028577
param_trial_456: mean reward 22.284225000000003, mean std_error 1.153002020958226
param_trial_457: mean reward 22.211275, mean std_error 1.181356772801333
param_trial_458: mean reward 22.203699999999998, mean std_error 1.1672742074935873
param_trial_459: mean reward 35.34665, mean std_error 5.737322478638186
param_trial_460: mean reward 38.508599999999994, mean std_error 5.562054001267131
param_trial_461: mean reward 26.225824999999997, mean std_error 4.133504801070195
param_trial_462: mean reward 32.24885, mean std_error 5.049713014392496
param_trial_463: mean reward 31.39245, mean std_error 5.224895742197804
param_trial_464: mean reward 34.716350000000006, mean std_error 5.391285711889776
param_trial_465: mean reward 36.766625000000005, mean std_error 7.007490015074809
param_trial_466: mean reward 34.453824999999995, mean std_error 5.939735297829957
param_trial_467: mean reward 26.459925000000002, mean std_error 4.269520505647987
param_trial_468: mean reward 22.2371, mean std_error 1.1754341302350815
param_trial_469: mean reward 22.28425, mean std_error 1.1859393680583705
param_trial_470: mean reward 22.35755, mean std_error 1.1832810267736364
param_trial_471: mean reward 35.68565, mean std_error 6.410789361913387
param_trial_472: mean reward 31.653100000000006, mean std_error 5.121471865110884
param_trial_473: mean reward 34.882799999999996, mean std_error 5.2256410574367225
param_trial_474: mean reward 39.5, mean std_error 6.7574090287832265
param_trial_475: mean reward 40.6101, mean std_error 6.705466351972058
param_trial_476: mean reward 40.408775, mean std_error 8.025513262096847
param_trial_477: mean reward 28.575125, mean std_error 3.971999894238485
param_trial_478: mean reward 42.03692499999999, mean std_error 6.925382327939321
param_trial_479: mean reward 37.6792, mean std_error 6.655375821711002
param_trial_480: mean reward 22.223050000000004, mean std_error 1.1633422285270891
param_trial_481: mean reward 22.187849999999997, mean std_error 1.138560699499961
param_trial_482: mean reward 22.23375, mean std_error 1.1616634340939553
param_trial_483: mean reward 38.790125, mean std_error 7.749631830886897
param_trial_484: mean reward 35.13785, mean std_error 4.741963267042331
param_trial_485: mean reward 30.679250000000003, mean std_error 5.789091810556855
param_trial_486: mean reward 35.102475, mean std_error 6.543803063721517
param_trial_487: mean reward 37.60207499999999, mean std_error 5.707229390625073
param_trial_488: mean reward 31.847799999999996, mean std_error 5.755566159351803
param_trial_489: mean reward 34.07365, mean std_error 6.387998559890589
param_trial_490: mean reward 32.945274999999995, mean std_error 6.418773907378586
param_trial_491: mean reward 31.97935, mean std_error 5.192355125792567
param_trial_492: mean reward 22.336, mean std_error 1.1602813515577526
param_trial_493: mean reward 22.275325000000002, mean std_error 1.1739609120584074
param_trial_494: mean reward 22.243375, mean std_error 1.1676309800126659
param_trial_495: mean reward 29.3272, mean std_error 4.541248151947922
param_trial_496: mean reward 21.800124999999998, mean std_error 3.655811269022471
param_trial_497: mean reward 27.0993, mean std_error 4.092610466506756
param_trial_498: mean reward 38.2425, mean std_error 7.311769424319502
param_trial_499: mean reward 33.859525000000005, mean std_error 5.908432836791558
param_trial_500: mean reward 35.480025, mean std_error 6.369349930777194
param_trial_501: mean reward 31.266424999999998, mean std_error 4.427346279887507
param_trial_502: mean reward 38.931975, mean std_error 6.6125522305544155
param_trial_503: mean reward 27.48125, mean std_error 4.319133915711103
param_trial_504: mean reward 22.240074999999997, mean std_error 1.1614169450896707
param_trial_505: mean reward 22.353175, mean std_error 1.1810433514479954
param_trial_506: mean reward 22.1204, mean std_error 1.1319681677455795
param_trial_507: mean reward 33.924875, mean std_error 5.473593653263306
param_trial_508: mean reward 35.3925, mean std_error 6.177084240345275
param_trial_509: mean reward 30.57255, mean std_error 4.523160154319442
param_trial_510: mean reward 28.27, mean std_error 3.8536177450941613
param_trial_511: mean reward 31.898649999999996, mean std_error 5.709397503860248
param_trial_512: mean reward 32.5217, mean std_error 4.863820167946726
param_trial_513: mean reward 30.6694, mean std_error 6.593267876989626
param_trial_514: mean reward 42.4605, mean std_error 8.280072163918065
param_trial_515: mean reward 32.76815, mean std_error 4.947330655651881
param_trial_516: mean reward 22.354825, mean std_error 1.164426843425496
param_trial_517: mean reward 22.273525, mean std_error 1.1639711711454306
param_trial_518: mean reward 22.266275, mean std_error 1.1505119220901237
param_trial_519: mean reward 37.586975, mean std_error 5.941154944550615
param_trial_520: mean reward 30.377025, mean std_error 4.277574442288528
param_trial_521: mean reward 30.7346, mean std_error 4.5077496463760625
param_trial_522: mean reward 35.582875, mean std_error 7.7640383584047115
param_trial_523: mean reward 32.870625, mean std_error 5.50189101875729
param_trial_524: mean reward 26.991224999999996, mean std_error 4.093890168816659
param_trial_525: mean reward 37.40495, mean std_error 5.268858174639463
param_trial_526: mean reward 40.941525, mean std_error 6.719003953411016
param_trial_527: mean reward 28.899774999999998, mean std_error 4.572241886743175
param_trial_528: mean reward 22.283025, mean std_error 1.1646679009860006
param_trial_529: mean reward 22.162275, mean std_error 1.147783205987337
param_trial_530: mean reward 22.340175, mean std_error 1.1789498058568366
param_trial_531: mean reward 35.466575000000006, mean std_error 4.8653429371057495
param_trial_532: mean reward 33.012675, mean std_error 6.314260171269167
param_trial_533: mean reward 39.9371, mean std_error 7.7425236885027005
param_trial_534: mean reward 36.80895, mean std_error 9.081783974121029
param_trial_535: mean reward 40.289224999999995, mean std_error 7.151045018740012
param_trial_536: mean reward 33.89525, mean std_error 5.788417820793988
param_trial_537: mean reward 47.524674999999995, mean std_error 9.627171274385114
param_trial_538: mean reward 32.221775, mean std_error 5.502770628591119
param_trial_539: mean reward 31.821174999999997, mean std_error 7.662438306100984
param_trial_540: mean reward 22.315474999999996, mean std_error 1.1791555560574765
param_trial_541: mean reward 22.25195, mean std_error 1.1695546645342236
param_trial_542: mean reward 22.283775000000002, mean std_error 1.168990061065219
param_trial_543: mean reward 32.15135, mean std_error 5.6309033764529115
param_trial_544: mean reward 30.5416, mean std_error 4.387959186446184
param_trial_545: mean reward 31.716575, mean std_error 5.698572227973492
param_trial_546: mean reward 33.35865, mean std_error 6.390962580338912
param_trial_547: mean reward 39.43615, mean std_error 8.638642710371707
param_trial_548: mean reward 32.20934999999999, mean std_error 6.089350040848976
param_trial_549: mean reward 34.35925, mean std_error 6.788298760083087
param_trial_550: mean reward 33.611799999999995, mean std_error 6.8899559456327895
param_trial_551: mean reward 34.614975, mean std_error 7.309989183570028
param_trial_552: mean reward 22.21625, mean std_error 1.1527346010046795
param_trial_553: mean reward 22.276949999999996, mean std_error 1.1723564823848045
param_trial_554: mean reward 22.2869, mean std_error 1.170614011067277
param_trial_555: mean reward 27.99715, mean std_error 4.609443115214875
param_trial_556: mean reward 25.04645, mean std_error 3.8847125183899935
param_trial_557: mean reward 31.928, mean std_error 4.924180003062471
param_trial_558: mean reward 31.679475000000004, mean std_error 5.263573219666955
param_trial_559: mean reward 40.616125000000004, mean std_error 8.505367824341935
param_trial_560: mean reward 28.172150000000002, mean std_error 3.9889899309660306
param_trial_561: mean reward 42.9096, mean std_error 7.215144732880885
param_trial_562: mean reward 34.456025, mean std_error 5.846968188581547
param_trial_563: mean reward 34.148424999999996, mean std_error 5.894639778301473
param_trial_564: mean reward 22.1987, mean std_error 1.151682246194379
param_trial_565: mean reward 22.275074999999998, mean std_error 1.145676715137928
param_trial_566: mean reward 22.25005, mean std_error 1.1652503083441517
param_trial_567: mean reward 28.125325000000004, mean std_error 4.569706986356935
param_trial_568: mean reward 35.9337, mean std_error 5.95356128765289
param_trial_569: mean reward 28.234300000000005, mean std_error 4.025928969918383
param_trial_570: mean reward 39.7105, mean std_error 8.3969022941371
param_trial_571: mean reward 38.849125, mean std_error 7.145743789042906
param_trial_572: mean reward 27.266175000000004, mean std_error 4.569126657859901
param_trial_573: mean reward 27.8734, mean std_error 4.2207268049186615
param_trial_574: mean reward 36.199525, mean std_error 5.870421237189214
param_trial_575: mean reward 41.624375, mean std_error 9.246802670383234
param_trial_576: mean reward 22.365275, mean std_error 1.1774117577402319
param_trial_577: mean reward 22.287975000000003, mean std_error 1.169488636675838
param_trial_578: mean reward 22.260299999999997, mean std_error 1.1673658181472104
param_trial_579: mean reward 32.711925, mean std_error 4.938467868024749
param_trial_580: mean reward 30.876575000000003, mean std_error 5.277147869877933
param_trial_581: mean reward 30.929350000000003, mean std_error 4.672536293434664
param_trial_582: mean reward 35.70975, mean std_error 5.932617869498074
param_trial_583: mean reward 37.453599999999994, mean std_error 7.642151313979392
param_trial_584: mean reward 39.8375, mean std_error 7.70351278669561
param_trial_585: mean reward 40.4958, mean std_error 8.203411609041416
param_trial_586: mean reward 33.971875000000004, mean std_error 6.214023510679893
param_trial_587: mean reward 37.499775, mean std_error 8.20202310258933
param_trial_588: mean reward 22.300299999999996, mean std_error 1.157175231324535
param_trial_589: mean reward 22.216875, mean std_error 1.13940432107896
param_trial_590: mean reward 22.294174999999996, mean std_error 1.161521692917016
param_trial_591: mean reward 37.870975, mean std_error 7.361949311389594
param_trial_592: mean reward 36.2569, mean std_error 5.330679645998121
param_trial_593: mean reward 28.104375, mean std_error 4.393039278092387
param_trial_594: mean reward 32.4716, mean std_error 4.407451643438631
param_trial_595: mean reward 34.860725, mean std_error 7.063729015056924
param_trial_596: mean reward 42.493075, mean std_error 7.208894815887729
param_trial_597: mean reward 42.938125, mean std_error 8.610619749554115
param_trial_598: mean reward 38.540099999999995, mean std_error 8.765881194707264
param_trial_599: mean reward 35.299025, mean std_error 6.357530818426563
param_trial_600: mean reward 22.13735, mean std_error 1.1501003390933147
param_trial_601: mean reward 22.286649999999998, mean std_error 1.1561269178574198
param_trial_602: mean reward 22.209899999999998, mean std_error 1.1617805408206974
param_trial_603: mean reward 40.210875, mean std_error 5.930173752028294
param_trial_604: mean reward 39.98055, mean std_error 6.561466559716855
param_trial_605: mean reward 32.645, mean std_error 4.82248211179998
param_trial_606: mean reward 35.56125, mean std_error 8.376495676522973
param_trial_607: mean reward 25.442875, mean std_error 3.2923904560590618
param_trial_608: mean reward 41.37070000000001, mean std_error 9.814734087534712
param_trial_609: mean reward 38.79580000000001, mean std_error 7.671407378682755
param_trial_610: mean reward 44.544000000000004, mean std_error 9.918206955225312
param_trial_611: mean reward 41.218975, mean std_error 9.147642586841302
param_trial_612: mean reward 22.317850000000004, mean std_error 1.142783238684701
param_trial_613: mean reward 22.254175000000004, mean std_error 1.1597839712244278
param_trial_614: mean reward 22.216525, mean std_error 1.1509202378787164
param_trial_615: mean reward 38.73375, mean std_error 4.864499181287664
param_trial_616: mean reward 35.256125000000004, mean std_error 6.745905529034302
param_trial_617: mean reward 29.986125, mean std_error 4.74964639272269
param_trial_618: mean reward 40.944799999999994, mean std_error 6.981388471462598
param_trial_619: mean reward 33.5119, mean std_error 5.962070068190263
param_trial_620: mean reward 29.6822, mean std_error 4.138693794752382
param_trial_621: mean reward 43.085950000000004, mean std_error 7.9450143189041516
param_trial_622: mean reward 32.046350000000004, mean std_error 6.456265008699095
param_trial_623: mean reward 48.577375, mean std_error 9.464803085452356
param_trial_624: mean reward 22.2284, mean std_error 1.1739104785451884
param_trial_625: mean reward 22.251125000000002, mean std_error 1.1549926576623886
param_trial_626: mean reward 22.2, mean std_error 1.174015364620001
param_trial_627: mean reward 37.97995, mean std_error 6.146090682712831
param_trial_628: mean reward 34.183825, mean std_error 6.855206954994417
param_trial_629: mean reward 40.61595, mean std_error 6.499682915763303
param_trial_630: mean reward 39.521325, mean std_error 8.019458898345006
param_trial_631: mean reward 34.27755, mean std_error 5.798860530787987
param_trial_632: mean reward 39.381775, mean std_error 8.378623583457642
param_trial_633: mean reward 42.364, mean std_error 7.694409790200791
param_trial_634: mean reward 44.3058, mean std_error 8.785461952792435
param_trial_635: mean reward 30.6369, mean std_error 4.9984327528506665
param_trial_636: mean reward 22.2558, mean std_error 1.1543996801462826
param_trial_637: mean reward 22.256175000000002, mean std_error 1.1651868398128367
param_trial_638: mean reward 22.371675, mean std_error 1.1864502124052239
param_trial_639: mean reward 36.711425, mean std_error 5.258129852216932
param_trial_640: mean reward 37.794225000000004, mean std_error 5.789167515154173
param_trial_641: mean reward 35.44695, mean std_error 5.767609218478805
param_trial_642: mean reward 48.139950000000006, mean std_error 8.299413088678905
param_trial_643: mean reward 36.546025, mean std_error 5.417097410246961
param_trial_644: mean reward 42.841800000000006, mean std_error 8.688594846738898
param_trial_645: mean reward 41.501774999999995, mean std_error 6.657396663025666
param_trial_646: mean reward 39.597825, mean std_error 8.775580639027817
param_trial_647: mean reward 30.871975000000003, mean std_error 5.330930916505258
param_trial_648: mean reward 22.29205, mean std_error 1.1686555807451788
param_trial_649: mean reward 22.234475000000003, mean std_error 1.1627797071161745
param_trial_650: mean reward 22.227325, mean std_error 1.155080761267109
param_trial_651: mean reward 43.720425000000006, mean std_error 8.481541602820027
param_trial_652: mean reward 27.972550000000002, mean std_error 3.9842552839601946
param_trial_653: mean reward 35.03895000000001, mean std_error 5.035783981741021
param_trial_654: mean reward 36.496925000000005, mean std_error 7.143949046309817
param_trial_655: mean reward 33.696575, mean std_error 4.667187038378037
param_trial_656: mean reward 29.940575, mean std_error 6.337893601139752
param_trial_657: mean reward 33.882025, mean std_error 5.890396324541291
param_trial_658: mean reward 38.116575000000005, mean std_error 8.651541002367036
param_trial_659: mean reward 31.953175, mean std_error 4.569224089083826
param_trial_660: mean reward 22.226725000000002, mean std_error 1.1684723694332468
param_trial_661: mean reward 22.304575000000003, mean std_error 1.1558153195146257
param_trial_662: mean reward 22.29725, mean std_error 1.1555363580907358
param_trial_663: mean reward 31.64765, mean std_error 5.290141277963812
param_trial_664: mean reward 33.742174999999996, mean std_error 4.771773172396375
param_trial_665: mean reward 32.9, mean std_error 4.178614966342917
param_trial_666: mean reward 36.406975, mean std_error 6.674468522121946
param_trial_667: mean reward 34.211999999999996, mean std_error 7.0505655016972995
param_trial_668: mean reward 37.7485, mean std_error 7.413996413149798
param_trial_669: mean reward 31.197225, mean std_error 5.152872065589338
param_trial_670: mean reward 51.39465, mean std_error 9.21621009288775
param_trial_671: mean reward 29.063875, mean std_error 4.110308423021179
param_trial_672: mean reward 22.35285, mean std_error 1.1630098454190148
param_trial_673: mean reward 22.2124, mean std_error 1.1449477874869054
param_trial_674: mean reward 22.303475, mean std_error 1.1567130573885387
param_trial_675: mean reward 34.5258, mean std_error 6.338617076037066
param_trial_676: mean reward 31.548425, mean std_error 6.2551970585935806
param_trial_677: mean reward 25.56145, mean std_error 3.85789542915857
param_trial_678: mean reward 39.358375, mean std_error 6.6679120848496245
param_trial_679: mean reward 27.901099999999996, mean std_error 5.630986974866898
param_trial_680: mean reward 27.180525, mean std_error 3.97258102443898
param_trial_681: mean reward 33.449124999999995, mean std_error 7.361570998350763
param_trial_682: mean reward 43.069224999999996, mean std_error 6.58694248529614
param_trial_683: mean reward 45.70775, mean std_error 8.25558258587165
param_trial_684: mean reward 22.219974999999994, mean std_error 1.163577004146638
param_trial_685: mean reward 22.2169, mean std_error 1.1519514782272064
param_trial_686: mean reward 22.20615, mean std_error 1.141997745319231
param_trial_687: mean reward 31.7009, mean std_error 4.9389991692934245
param_trial_688: mean reward 27.36465, mean std_error 3.921395738402647
param_trial_689: mean reward 28.390050000000002, mean std_error 5.453802904707747
param_trial_690: mean reward 37.079075, mean std_error 6.242044354987306
param_trial_691: mean reward 28.323050000000002, mean std_error 4.220005894958551
param_trial_692: mean reward 38.046725, mean std_error 7.265487499765653
param_trial_693: mean reward 35.67515, mean std_error 7.711877183382126
param_trial_694: mean reward 42.507200000000005, mean std_error 9.40421729938397
param_trial_695: mean reward 35.865300000000005, mean std_error 5.192081895611045
param_trial_696: mean reward 22.247925, mean std_error 1.154884320254095
param_trial_697: mean reward 22.2598, mean std_error 1.1748211536707158
param_trial_698: mean reward 22.1751, mean std_error 1.1562346576720526
param_trial_699: mean reward 43.450725000000006, mean std_error 6.87126990210003
param_trial_700: mean reward 34.835175, mean std_error 5.252423519321922
param_trial_701: mean reward 29.533325, mean std_error 4.271049116402078
param_trial_702: mean reward 34.88929999999999, mean std_error 6.87411781634434
param_trial_703: mean reward 41.259875, mean std_error 9.01561731051941
param_trial_704: mean reward 27.820950000000003, mean std_error 5.17735819008065
param_trial_705: mean reward 36.39305, mean std_error 6.931064922119198
param_trial_706: mean reward 35.728075, mean std_error 5.898814344350058
param_trial_707: mean reward 37.375775, mean std_error 7.833791603160207
param_trial_708: mean reward 22.211524999999998, mean std_error 1.1493711290411048
param_trial_709: mean reward 22.227000000000004, mean std_error 1.1612205393841193
param_trial_710: mean reward 22.116275, mean std_error 1.1502751177392392
param_trial_711: mean reward 31.026625000000003, mean std_error 3.99683192629362
param_trial_712: mean reward 31.79165, mean std_error 6.247597408034348
param_trial_713: mean reward 29.393525, mean std_error 4.866533953826885
param_trial_714: mean reward 27.4608, mean std_error 5.971275652077885
param_trial_716: mean reward 28.774124999999998, mean std_error 4.248259766156267
param_trial_718: mean reward 33.943625000000004, mean std_error 5.383135788879778
param_trial_715: mean reward 42.50005, mean std_error 6.921854486942232
param_trial_717: mean reward 42.17207500000001, mean std_error 7.366441683069435
param_trial_720: mean reward 22.169325, mean std_error 1.1627597340868077
param_trial_721: mean reward 22.361175, mean std_error 1.1751266628240498
param_trial_722: mean reward 22.257175000000004, mean std_error 1.1567878650928811
param_trial_723: mean reward 49.64595, mean std_error 9.573401994718663
param_trial_724: mean reward 45.993625, mean std_error 7.2708101866899755
param_trial_725: mean reward 30.777124999999998, mean std_error 4.812555473439577
param_trial_726: mean reward 38.33065, mean std_error 7.604331829070077
param_trial_727: mean reward 42.1958, mean std_error 9.40073171147364
param_trial_728: mean reward 53.825425, mean std_error 10.125751964050814
param_trial_729: mean reward 32.624300000000005, mean std_error 5.252946582445036
param_trial_730: mean reward 28.792225000000002, mean std_error 4.166197049636953
param_trial_731: mean reward 32.499875, mean std_error 6.516526961654901
param_trial_732: mean reward 22.235699999999998, mean std_error 1.160160662461446
param_trial_733: mean reward 22.245525, mean std_error 1.1711291958549255
param_trial_734: mean reward 22.272475, mean std_error 1.1520201816845697
param_trial_735: mean reward 35.274325, mean std_error 6.43456546754222
param_trial_736: mean reward 37.41905, mean std_error 6.0722827369523955
param_trial_737: mean reward 30.062775, mean std_error 4.386483039660554
param_trial_738: mean reward 42.340450000000004, mean std_error 10.583269409604663
param_trial_739: mean reward 41.196625000000004, mean std_error 6.690262243397234
param_trial_740: mean reward 39.491674999999994, mean std_error 5.740208938109651
param_trial_741: mean reward 43.153975, mean std_error 8.343659116537081
param_trial_742: mean reward 42.3392, mean std_error 10.520488801339008
param_trial_743: mean reward 50.25165, mean std_error 10.466735978535223
param_trial_744: mean reward 22.235924999999998, mean std_error 1.1699421170166986
param_trial_745: mean reward 22.403925, mean std_error 1.1556846974813915
param_trial_746: mean reward 22.27735, mean std_error 1.1453103115388228
param_trial_747: mean reward 32.25145, mean std_error 5.835756042440537
param_trial_748: mean reward 36.0983, mean std_error 6.844315020845454
param_trial_749: mean reward 37.36235, mean std_error 6.12445309239411
param_trial_750: mean reward 42.63539999999999, mean std_error 7.906289496561717
param_trial_751: mean reward 39.828125, mean std_error 6.762373136617091
param_trial_752: mean reward 28.342275, mean std_error 4.776923201493028
param_trial_753: mean reward 43.975249999999996, mean std_error 9.053504183049167
param_trial_754: mean reward 42.27715, mean std_error 9.553231900402325
param_trial_755: mean reward 33.54675, mean std_error 7.770635395002225
param_trial_756: mean reward 22.30805, mean std_error 1.1660656149995474
param_trial_757: mean reward 22.236625000000004, mean std_error 1.1627734903234586
param_trial_758: mean reward 22.2573, mean std_error 1.162583509669227
param_trial_759: mean reward 43.181574999999995, mean std_error 7.169693291385495
param_trial_760: mean reward 27.0214, mean std_error 4.138018658827077
param_trial_761: mean reward 40.870675, mean std_error 8.246765751953722
param_trial_762: mean reward 41.338325, mean std_error 7.853779730781262
param_trial_763: mean reward 47.013400000000004, mean std_error 8.749304447856817
param_trial_764: mean reward 36.539775, mean std_error 5.144152377012431
param_trial_765: mean reward 35.251575, mean std_error 5.373309208374053
param_trial_766: mean reward 53.223375, mean std_error 9.621371237567736
param_trial_767: mean reward 37.1973, mean std_error 8.746285128193414
param_trial_768: mean reward 22.180825000000006, mean std_error 1.1445532498346536
param_trial_769: mean reward 22.208074999999997, mean std_error 1.1606036134977251
param_trial_770: mean reward 22.228475, mean std_error 1.167152703412404
param_trial_771: mean reward 31.914875000000002, mean std_error 5.274302896302296
param_trial_772: mean reward 34.12795, mean std_error 6.55690686583888
param_trial_773: mean reward 32.426899999999996, mean std_error 4.776308298775069
param_trial_774: mean reward 52.809825000000004, mean std_error 10.376664270897223
param_trial_775: mean reward 38.54515, mean std_error 7.56707685808574
param_trial_776: mean reward 34.088975, mean std_error 6.504635390358032
param_trial_777: mean reward 52.78229999999999, mean std_error 10.668179684811117
param_trial_778: mean reward 42.17035, mean std_error 9.366438904510401
param_trial_779: mean reward 43.9992, mean std_error 10.108505646527856
param_trial_780: mean reward 22.230150000000002, mean std_error 1.1620529000967057
param_trial_781: mean reward 22.342775000000003, mean std_error 1.1914607477957109
param_trial_782: mean reward 22.276225, mean std_error 1.1655351141447539
param_trial_783: mean reward 44.420275000000004, mean std_error 10.03160041796564
param_trial_784: mean reward 33.8167, mean std_error 5.429089622999934
param_trial_785: mean reward 34.1762, mean std_error 5.818861611937366
param_trial_786: mean reward 28.34395, mean std_error 3.738301076886627
param_trial_787: mean reward 21.8983, mean std_error 3.6705530651702087
param_trial_788: mean reward 37.09545, mean std_error 7.810672981418377
param_trial_789: mean reward 56.89727500000001, mean std_error 12.702553117022658
param_trial_790: mean reward 32.159375, mean std_error 4.935668992024279
param_trial_791: mean reward 32.271750000000004, mean std_error 5.3403963195737605
param_trial_792: mean reward 22.20795, mean std_error 1.160006456042352
param_trial_793: mean reward 22.247024999999997, mean std_error 1.1592820813117644
param_trial_794: mean reward 22.284249999999997, mean std_error 1.1860753988872403
param_trial_795: mean reward 35.7877, mean std_error 8.075740265034462
param_trial_796: mean reward 32.441875, mean std_error 5.741246149257158
param_trial_797: mean reward 32.422399999999996, mean std_error 5.630102382219973
param_trial_798: mean reward 34.599399999999996, mean std_error 5.4753906588034695
param_trial_799: mean reward 29.050824999999996, mean std_error 4.974335243434714
param_trial_800: mean reward 20.857574999999997, mean std_error 3.253284035642251
param_trial_801: mean reward 33.79295, mean std_error 6.883000457618303
param_trial_802: mean reward 35.832025, mean std_error 6.4362353126087894
param_trial_803: mean reward 36.080299999999994, mean std_error 8.836553391786198
param_trial_804: mean reward 22.268649999999997, mean std_error 1.1684514560770123
param_trial_805: mean reward 22.24135, mean std_error 1.1683488721690412
param_trial_806: mean reward 22.223675000000004, mean std_error 1.1559443741127373
param_trial_807: mean reward 27.626850000000005, mean std_error 3.94892450064659
param_trial_808: mean reward 35.5458, mean std_error 6.617222851429153
param_trial_809: mean reward 34.552675, mean std_error 5.196463527904836
param_trial_810: mean reward 53.91515, mean std_error 10.958524584256702
param_trial_811: mean reward 48.113600000000005, mean std_error 10.098826493409694
param_trial_812: mean reward 31.269425000000002, mean std_error 4.615816521459603
param_trial_813: mean reward 48.840875, mean std_error 9.899808156235332
param_trial_814: mean reward 53.418125, mean std_error 9.890545640910199
param_trial_815: mean reward 56.21645, mean std_error 12.059820514273365
param_trial_816: mean reward 22.1663, mean std_error 1.1614641926518914
param_trial_817: mean reward 22.278825, mean std_error 1.1876025931828147
param_trial_818: mean reward 22.225249999999996, mean std_error 1.1470753892239023
param_trial_819: mean reward 41.572824999999995, mean std_error 9.324298770242672
param_trial_820: mean reward 34.8216, mean std_error 5.627846246694958
param_trial_821: mean reward 38.47155, mean std_error 6.481654341778867
param_trial_822: mean reward 42.96885, mean std_error 10.432358168341702
param_trial_823: mean reward 39.813075000000005, mean std_error 7.060191353187512
param_trial_824: mean reward 50.457924999999996, mean std_error 11.370775967457321
param_trial_825: mean reward 45.879799999999996, mean std_error 9.36178765241374
param_trial_826: mean reward 37.241875, mean std_error 6.6489400846883235
param_trial_827: mean reward 33.112700000000004, mean std_error 7.031257404025614
param_trial_828: mean reward 22.314775, mean std_error 1.1749937095248932
param_trial_829: mean reward 22.2562, mean std_error 1.1749280258599628
param_trial_830: mean reward 22.309275000000003, mean std_error 1.1690769906983498
param_trial_831: mean reward 43.1846, mean std_error 6.814322938789576
param_trial_832: mean reward 32.660075, mean std_error 5.907797465836836
param_trial_833: mean reward 26.2321, mean std_error 3.55259279402086
param_trial_834: mean reward 28.875, mean std_error 5.571183265907166
param_trial_835: mean reward 36.2987, mean std_error 7.558574417260803
param_trial_836: mean reward 36.2386, mean std_error 8.648512570342493
param_trial_837: mean reward 37.710475, mean std_error 10.392594532308548
param_trial_838: mean reward 51.60255, mean std_error 11.45012016936959
param_trial_839: mean reward 39.2908, mean std_error 6.544304801204736
param_trial_840: mean reward 22.2442, mean std_error 1.162011343496572
param_trial_841: mean reward 22.218275000000002, mean std_error 1.155647185562078
param_trial_842: mean reward 22.1999, mean std_error 1.1467066539015176
param_trial_843: mean reward 24.52735, mean std_error 3.6622281070498843
param_trial_844: mean reward 39.368225, mean std_error 7.905173697104673
param_trial_845: mean reward 33.2091, mean std_error 5.263459881797649
param_trial_846: mean reward 35.023500000000006, mean std_error 6.262453958199737
param_trial_847: mean reward 44.137100000000004, mean std_error 9.431176819626442
param_trial_848: mean reward 38.85005, mean std_error 7.272728982339338
param_trial_849: mean reward 40.706, mean std_error 9.180292861703096
param_trial_850: mean reward 28.552525, mean std_error 4.881720690699562
param_trial_851: mean reward 47.678875, mean std_error 8.901340366541467
param_trial_852: mean reward 22.180725000000002, mean std_error 1.1575195601526453
param_trial_853: mean reward 22.25185, mean std_error 1.155200340203729
param_trial_854: mean reward 22.214775, mean std_error 1.140324366662164
param_trial_855: mean reward 28.48355, mean std_error 5.306889976971085
param_trial_856: mean reward 37.430175, mean std_error 6.628417703642718
param_trial_857: mean reward 34.387125000000005, mean std_error 5.572652298806612
param_trial_858: mean reward 44.056824999999996, mean std_error 7.306489787288695
param_trial_859: mean reward 36.462925, mean std_error 8.242261550378435
param_trial_860: mean reward 32.195150000000005, mean std_error 5.722305090251788
param_trial_861: mean reward 36.589525, mean std_error 7.410684299409179
param_trial_862: mean reward 48.687, mean std_error 9.753652380648878
param_trial_863: mean reward 50.3641, mean std_error 10.875696790964986
