,episode,reward
0,20,30.8
1,40,9.8
2,60,20.4
3,80,9.0
4,100,9.6
5,120,9.4
6,140,9.4
7,160,9.8
8,180,9.8
9,200,8.6
10,220,9.2
11,240,10.0
12,260,9.4
13,280,9.6
14,300,9.8
15,320,10.0
16,340,9.2
17,360,9.6
18,380,9.8
19,400,12.8
20,420,13.0
21,440,12.6
22,460,11.0
23,480,11.2
24,500,10.6
25,520,9.8
26,540,10.2
27,560,12.0
28,580,17.0
29,600,12.8
30,620,9.8
31,640,9.4
32,660,16.6
33,680,18.0
34,700,15.0
35,720,21.2
36,740,10.8
37,760,13.0
38,780,15.2
39,800,11.0
40,820,15.0
41,840,10.0
42,860,14.0
43,880,18.4
44,900,11.4
45,920,10.2
46,940,22.6
47,960,18.0
48,980,12.8
49,1000,9.6
50,1020,18.4
51,1040,19.8
52,1060,14.4
53,1080,20.8
54,1100,13.0
55,1120,11.4
56,1140,20.8
57,1160,17.0
58,1180,18.4
59,1200,20.8
60,1220,22.2
61,1240,19.4
62,1260,22.8
63,1280,10.4
64,1300,10.4
65,1320,14.4
66,1340,18.0
67,1360,15.0
68,1380,15.8
69,1400,21.2
70,1420,10.0
71,1440,17.6
72,1460,9.4
73,1480,10.8
74,1500,10.4
75,1520,16.6
76,1540,14.2
77,1560,23.8
78,1580,24.8
79,1600,17.8
80,1620,21.2
81,1640,10.4
82,1660,17.4
83,1680,25.6
84,1700,14.8
85,1720,21.6
86,1740,25.8
87,1760,25.6
88,1780,25.0
89,1800,24.2
90,1820,34.2
91,1840,29.0
92,1860,35.2
93,1880,20.6
94,1900,19.8
95,1920,29.8
96,1940,23.4
97,1960,42.6
98,1980,28.6
99,2000,34.8
100,2020,34.0
101,2040,24.2
102,2060,29.0
103,2080,19.4
104,2100,28.0
105,2120,20.2
106,2140,20.0
107,2160,18.2
108,2180,19.6
109,2200,20.2
110,2220,22.2
111,2240,19.8
112,2260,27.0
113,2280,24.6
114,2300,30.6
115,2320,37.6
116,2340,31.0
117,2360,36.8
118,2380,28.6
119,2400,32.6
120,2420,38.6
121,2440,31.8
122,2460,28.4
123,2480,24.0
124,2500,29.0
125,2520,34.4
126,2540,32.6
127,2560,28.0
128,2580,29.8
129,2600,35.0
130,2620,36.2
131,2640,35.4
132,2660,25.6
133,2680,35.6
134,2700,15.2
135,2720,24.4
136,2740,38.0
137,2760,35.4
138,2780,26.8
139,2800,26.8
140,2820,32.8
141,2840,30.8
142,2860,38.0
143,2880,22.8
144,2900,39.0
145,2920,58.8
146,2940,31.0
147,2960,30.2
148,2980,29.6
149,3000,37.4
