,episode,reward
0,20,19.4
1,40,13.4
2,60,13.2
3,80,10.6
4,100,14.6
5,120,9.6
6,140,30.8
7,160,10.8
8,180,9.6
9,200,10.2
10,220,11.4
11,240,9.8
12,260,9.4
13,280,9.2
14,300,9.4
15,320,9.4
16,340,8.8
17,360,9.0
18,380,9.0
19,400,9.8
20,420,9.8
21,440,8.8
22,460,9.0
23,480,9.6
24,500,9.4
25,520,9.2
26,540,9.6
27,560,8.6
28,580,9.8
29,600,9.6
30,620,9.6
31,640,9.6
32,660,9.8
33,680,9.4
34,700,9.8
35,720,9.4
36,740,9.4
37,760,10.2
38,780,10.6
39,800,17.0
40,820,11.0
41,840,28.0
42,860,14.2
43,880,12.6
44,900,46.6
45,920,24.0
46,940,58.2
47,960,32.8
48,980,62.8
49,1000,32.2
