,episode,reward
0,10,17.8
1,20,15.4
2,30,21.2
3,40,19.2
4,50,14.4
5,60,29.8
6,70,21.6
7,80,25.6
8,90,30.0
9,100,29.2
10,110,35.8
11,120,23.2
12,130,18.8
13,140,22.8
14,150,18.4
15,160,41.4
16,170,30.2
17,180,24.2
18,190,15.0
19,200,31.4
20,210,31.8
21,220,42.6
22,230,30.2
23,240,23.0
24,250,49.0
25,260,34.6
26,270,32.2
27,280,22.4
28,290,41.6
29,300,26.0
30,310,22.2
31,320,19.0
32,330,16.4
33,340,20.2
34,350,17.6
35,360,26.0
36,370,18.0
37,380,29.2
38,390,31.6
39,400,26.4
40,410,14.4
41,420,16.4
42,430,26.2
43,440,47.4
44,450,20.4
45,460,35.8
46,470,12.6
47,480,44.2
48,490,26.4
49,500,22.8
50,510,11.8
51,520,24.8
52,530,24.4
53,540,24.0
54,550,38.6
55,560,27.0
56,570,28.4
57,580,25.6
58,590,29.8
59,600,49.6
60,610,18.0
61,620,40.6
62,630,35.8
63,640,31.6
64,650,20.6
65,660,27.0
66,670,44.6
67,680,31.6
68,690,19.2
69,700,22.6
70,710,34.8
71,720,35.6
72,730,23.6
73,740,27.0
74,750,34.2
75,760,31.6
76,770,39.2
77,780,17.6
78,790,36.2
79,800,30.6
80,810,77.4
81,820,29.8
82,830,36.2
83,840,52.0
84,850,30.8
85,860,37.6
86,870,42.8
87,880,29.4
88,890,21.6
89,900,27.8
90,910,14.8
91,920,58.2
92,930,25.6
93,940,28.0
94,950,25.0
95,960,14.0
96,970,54.4
97,980,25.2
98,990,34.8
99,1000,33.2
100,1010,24.0
101,1020,17.8
102,1030,46.8
103,1040,29.8
104,1050,19.8
105,1060,35.0
106,1070,21.6
107,1080,22.2
108,1090,16.0
109,1100,12.4
110,1110,26.6
111,1120,31.4
112,1130,20.8
113,1140,39.4
114,1150,28.2
115,1160,16.8
116,1170,25.4
117,1180,23.8
118,1190,28.8
119,1200,27.0
120,1210,29.8
121,1220,44.2
122,1230,27.6
123,1240,24.8
124,1250,26.8
125,1260,34.0
126,1270,25.2
127,1280,35.6
128,1290,16.0
129,1300,26.2
130,1310,30.2
131,1320,33.6
132,1330,41.4
133,1340,21.6
134,1350,20.6
135,1360,44.0
136,1370,22.6
137,1380,19.2
138,1390,30.4
139,1400,34.2
140,1410,26.6
141,1420,32.8
142,1430,22.2
143,1440,30.6
144,1450,30.2
145,1460,38.0
146,1470,22.2
147,1480,35.0
148,1490,21.4
149,1500,20.8
150,1510,18.4
151,1520,25.4
152,1530,21.8
153,1540,59.6
154,1550,41.0
155,1560,29.6
156,1570,16.2
157,1580,22.4
158,1590,37.0
159,1600,52.6
160,1610,17.4
161,1620,26.4
162,1630,30.2
163,1640,13.8
164,1650,38.0
165,1660,39.2
166,1670,35.0
167,1680,18.2
168,1690,35.8
169,1700,38.0
170,1710,21.0
171,1720,35.4
172,1730,37.6
173,1740,31.0
174,1750,22.8
175,1760,46.2
176,1770,18.0
177,1780,27.6
178,1790,17.8
179,1800,33.2
180,1810,66.0
181,1820,30.8
182,1830,38.0
183,1840,32.4
184,1850,34.6
185,1860,23.0
186,1870,32.8
187,1880,18.4
188,1890,28.8
189,1900,23.8
190,1910,22.8
191,1920,29.0
192,1930,32.8
193,1940,47.6
194,1950,52.8
195,1960,24.4
196,1970,30.0
197,1980,39.6
198,1990,43.8
199,2000,27.2
200,2010,18.6
201,2020,54.4
202,2030,31.8
203,2040,29.8
204,2050,21.2
205,2060,56.4
206,2070,51.4
207,2080,26.0
208,2090,16.2
209,2100,52.8
210,2110,31.2
211,2120,35.0
212,2130,26.8
213,2140,64.8
214,2150,52.2
215,2160,22.6
216,2170,42.4
217,2180,30.0
218,2190,42.6
219,2200,32.6
220,2210,25.6
221,2220,26.4
222,2230,28.8
223,2240,23.8
224,2250,57.0
225,2260,49.4
226,2270,22.8
227,2280,16.0
228,2290,27.4
229,2300,38.4
230,2310,78.2
231,2320,18.4
232,2330,29.4
233,2340,29.8
234,2350,28.2
235,2360,30.2
236,2370,41.2
237,2380,17.0
238,2390,29.6
239,2400,81.0
240,2410,23.6
241,2420,21.4
242,2430,53.6
243,2440,10.8
244,2450,52.4
245,2460,13.2
246,2470,24.4
247,2480,31.0
248,2490,37.8
249,2500,23.6
250,2510,33.2
251,2520,55.8
252,2530,29.8
253,2540,28.6
254,2550,45.8
255,2560,22.4
256,2570,21.6
257,2580,30.2
258,2590,29.2
259,2600,19.8
260,2610,32.8
261,2620,78.2
262,2630,19.6
263,2640,18.4
264,2650,29.2
265,2660,37.4
266,2670,53.4
267,2680,28.6
268,2690,19.6
269,2700,27.6
270,2710,44.4
271,2720,21.2
272,2730,42.8
273,2740,22.4
274,2750,30.2
275,2760,34.2
276,2770,32.4
277,2780,39.2
278,2790,31.2
279,2800,18.6
280,2810,33.2
281,2820,25.0
282,2830,17.0
283,2840,33.6
284,2850,39.4
285,2860,15.4
286,2870,32.0
287,2880,18.0
288,2890,35.6
289,2900,18.2
290,2910,19.2
291,2920,34.4
292,2930,22.8
293,2940,33.8
294,2950,32.0
295,2960,23.2
296,2970,21.0
297,2980,29.2
298,2990,25.4
299,3000,20.6
300,3010,26.2
301,3020,16.0
302,3030,32.6
303,3040,22.2
304,3050,29.6
305,3060,25.8
306,3070,19.8
307,3080,23.4
308,3090,24.0
309,3100,26.2
310,3110,22.8
311,3120,19.4
312,3130,51.8
313,3140,41.0
314,3150,47.8
315,3160,37.6
316,3170,27.0
317,3180,30.6
318,3190,46.6
319,3200,22.0
320,3210,25.0
321,3220,48.4
322,3230,30.8
323,3240,22.0
324,3250,55.6
325,3260,12.0
326,3270,26.0
327,3280,24.6
328,3290,52.6
329,3300,42.2
330,3310,55.6
331,3320,36.8
332,3330,16.2
333,3340,12.8
334,3350,35.8
335,3360,46.8
336,3370,28.8
337,3380,65.4
338,3390,17.2
