,episode,reward
0,20,9.4
1,40,9.6
2,60,9.2
3,80,9.8
4,100,10.0
5,120,9.8
6,140,11.0
7,160,10.6
8,180,11.0
9,200,10.0
10,220,9.4
11,240,11.2
12,260,113.0
13,280,169.2
14,300,35.0
15,320,138.8
16,340,190.0
17,360,141.6
18,380,58.2
19,400,204.0
20,420,182.2
21,440,203.4
22,460,20.2
23,480,178.4
24,500,211.2
25,520,84.4
26,540,195.4
27,560,170.6
28,580,204.2
29,600,182.8
30,620,194.2
31,640,176.2
32,660,35.6
33,680,12.4
34,700,183.4
35,720,207.8
36,740,132.0
37,760,118.6
38,780,98.8
39,800,154.0
40,820,202.6
41,840,9.8
42,860,94.6
43,880,73.8
44,900,45.4
45,920,112.0
46,940,118.2
47,960,18.8
48,980,293.0
49,1000,197.8
50,1020,195.2
51,1040,19.4
52,1060,10.2
53,1080,199.8
54,1100,90.6
55,1120,61.6
56,1140,198.2
57,1160,75.0
58,1180,132.8
59,1200,87.6
60,1220,158.2
61,1240,147.0
62,1260,103.8
63,1280,169.0
64,1300,53.2
65,1320,17.2
66,1340,87.8
67,1360,161.0
68,1380,11.6
69,1400,10.6
70,1420,85.0
71,1440,91.8
72,1460,99.4
73,1480,233.6
74,1500,35.0
75,1520,133.0
76,1540,161.4
77,1560,154.4
78,1580,75.8
79,1600,194.0
80,1620,97.6
81,1640,187.2
82,1660,158.0
83,1680,123.4
84,1700,150.0
85,1720,186.2
86,1740,159.6
87,1760,172.2
88,1780,61.0
89,1800,109.2
90,1820,173.6
91,1840,108.6
92,1860,96.2
93,1880,152.4
94,1900,21.2
95,1920,235.8
96,1940,38.8
97,1960,17.8
98,1980,71.0
99,2000,197.4
100,2020,207.2
101,2040,44.8
102,2060,164.2
103,2080,127.2
104,2100,11.2
105,2120,55.8
106,2140,103.4
107,2160,62.0
108,2180,128.8
109,2200,196.8
110,2220,66.0
111,2240,122.2
112,2260,20.8
113,2280,130.2
114,2300,99.4
115,2320,130.4
116,2340,120.2
117,2360,131.2
118,2380,49.6
119,2400,137.0
120,2420,34.8
121,2440,213.6
122,2460,169.6
123,2480,11.0
124,2500,10.8
125,2520,22.4
126,2540,8.6
127,2560,9.2
128,2580,10.6
129,2600,15.4
130,2620,53.4
131,2640,16.2
132,2660,9.2
133,2680,9.2
134,2700,10.2
135,2720,48.6
136,2740,36.0
137,2760,15.6
138,2780,43.8
139,2800,9.8
140,2820,13.4
141,2840,94.8
142,2860,11.6
143,2880,38.4
144,2900,13.2
145,2920,10.4
146,2940,9.0
147,2960,9.6
148,2980,18.8
149,3000,17.2
