,episode,reward
0,20,9.0
1,40,9.4
2,60,8.8
3,80,9.6
4,100,10.2
5,120,9.2
6,140,9.6
7,160,9.6
8,180,9.2
9,200,9.0
10,220,10.0
11,240,9.8
12,260,11.4
13,280,40.8
14,300,16.8
15,320,24.8
16,340,10.2
17,360,137.0
18,380,114.0
19,400,141.8
20,420,189.0
21,440,209.8
22,460,196.2
23,480,195.2
24,500,197.4
25,520,182.2
26,540,182.2
27,560,194.0
28,580,174.4
29,600,167.0
30,620,204.8
31,640,193.8
32,660,225.4
33,680,200.0
34,700,165.0
35,720,191.2
36,740,227.0
37,760,238.4
38,780,187.6
39,800,51.0
40,820,215.4
41,840,182.8
42,860,167.4
43,880,142.2
44,900,155.0
45,920,154.8
46,940,125.2
47,960,174.6
48,980,165.0
49,1000,207.0
50,1020,220.2
51,1040,76.8
52,1060,239.0
53,1080,196.4
54,1100,186.8
55,1120,196.4
56,1140,209.4
57,1160,219.8
58,1180,198.0
59,1200,189.2
60,1220,10.0
61,1240,179.6
62,1260,210.6
63,1280,146.6
64,1300,70.2
65,1320,205.8
66,1340,195.4
67,1360,191.2
68,1380,161.6
69,1400,10.4
70,1420,157.0
71,1440,185.4
72,1460,29.2
73,1480,133.4
74,1500,203.2
75,1520,122.6
76,1540,181.8
77,1560,158.2
78,1580,203.2
79,1600,179.8
80,1620,161.8
81,1640,201.0
82,1660,197.4
83,1680,35.0
84,1700,176.6
85,1720,114.4
86,1740,214.2
87,1760,145.0
88,1780,193.2
89,1800,136.8
90,1820,45.8
91,1840,36.6
92,1860,155.4
93,1880,12.0
94,1900,75.0
95,1920,22.6
96,1940,219.8
97,1960,136.2
98,1980,25.0
99,2000,99.8
100,2020,120.8
101,2040,170.0
102,2060,167.2
103,2080,130.4
104,2100,199.6
105,2120,178.0
106,2140,130.2
107,2160,136.4
108,2180,176.6
109,2200,111.8
110,2220,67.0
111,2240,11.0
112,2260,31.0
113,2280,106.2
114,2300,230.0
115,2320,11.2
116,2340,181.8
117,2360,129.2
118,2380,199.8
119,2400,243.6
120,2420,130.6
121,2440,126.8
122,2460,37.8
123,2480,34.0
124,2500,14.8
125,2520,10.6
126,2540,24.6
127,2560,17.4
128,2580,106.2
129,2600,137.8
130,2620,18.2
131,2640,12.4
132,2660,16.0
133,2680,214.0
134,2700,87.4
135,2720,115.8
136,2740,178.8
137,2760,212.0
138,2780,144.8
139,2800,192.0
140,2820,141.2
141,2840,63.8
142,2860,55.4
143,2880,224.2
144,2900,80.0
145,2920,119.8
146,2940,20.0
147,2960,216.4
148,2980,165.6
149,3000,131.4
