,episode,reward
0,20,21.0
1,40,9.4
2,60,9.6
3,80,16.0
4,100,9.2
5,120,9.8
6,140,9.2
7,160,8.6
8,180,9.2
9,200,9.4
10,220,9.8
11,240,11.2
12,260,9.4
13,280,9.6
14,300,13.2
15,320,24.0
16,340,17.2
17,360,14.0
18,380,20.4
19,400,12.8
20,420,19.0
21,440,17.2
22,460,19.4
23,480,13.4
24,500,16.0
25,520,19.6
26,540,11.4
27,560,14.8
28,580,11.0
29,600,12.8
30,620,15.4
31,640,12.0
32,660,14.8
33,680,16.0
34,700,13.6
35,720,13.2
36,740,11.4
37,760,10.8
38,780,16.4
39,800,14.8
40,820,31.6
41,840,16.0
42,860,12.6
43,880,11.6
44,900,10.0
45,920,14.0
46,940,11.8
47,960,10.0
48,980,16.4
49,1000,14.4
