,episode,reward
0,20,9.4
1,40,11.6
2,60,8.6
3,80,9.4
4,100,10.0
5,120,9.0
6,140,9.0
7,160,9.0
8,180,10.0
9,200,10.4
10,220,21.6
11,240,16.0
12,260,49.0
13,280,12.4
14,300,14.8
15,320,12.4
16,340,11.4
17,360,16.4
18,380,16.8
19,400,13.2
20,420,20.8
21,440,15.2
22,460,10.2
23,480,15.2
24,500,10.2
25,520,25.2
26,540,12.2
27,560,11.0
28,580,10.4
29,600,11.6
30,620,26.4
31,640,11.0
32,660,14.4
33,680,21.4
34,700,35.2
35,720,24.2
36,740,28.0
37,760,38.4
38,780,22.8
39,800,43.4
40,820,37.6
41,840,26.0
42,860,29.2
43,880,42.4
44,900,30.6
45,920,31.6
46,940,63.8
47,960,16.2
48,980,12.8
49,1000,10.2
50,1020,17.4
51,1040,22.6
52,1060,27.0
53,1080,36.0
54,1100,52.4
55,1120,36.8
56,1140,43.8
57,1160,44.6
58,1180,64.4
59,1200,29.6
60,1220,12.4
61,1240,36.6
62,1260,15.4
63,1280,71.8
64,1300,37.2
65,1320,25.4
66,1340,29.6
67,1360,60.2
68,1380,22.0
69,1400,20.2
70,1420,29.4
71,1440,18.6
72,1460,63.0
73,1480,19.2
74,1500,30.6
75,1520,33.6
76,1540,29.8
77,1560,14.4
78,1580,19.2
79,1600,21.4
80,1620,33.4
81,1640,21.8
82,1660,31.8
83,1680,38.6
84,1700,51.4
85,1720,41.0
86,1740,39.6
87,1760,30.8
88,1780,26.4
89,1800,22.2
90,1820,44.6
91,1840,31.4
92,1860,37.0
93,1880,51.0
94,1900,33.2
95,1920,43.0
96,1940,36.8
97,1960,30.2
98,1980,32.6
99,2000,17.8
100,2020,26.4
101,2040,38.4
102,2060,52.6
103,2080,34.0
104,2100,44.0
105,2120,32.8
106,2140,24.0
107,2160,20.6
108,2180,24.2
109,2200,43.6
110,2220,47.4
111,2240,57.2
112,2260,42.0
113,2280,62.8
114,2300,49.8
115,2320,39.6
116,2340,53.2
117,2360,51.4
118,2380,31.0
119,2400,44.6
120,2420,50.8
121,2440,49.8
122,2460,44.0
123,2480,29.6
124,2500,45.8
125,2520,40.2
126,2540,30.6
127,2560,53.6
128,2580,51.8
129,2600,41.8
130,2620,16.6
131,2640,36.2
132,2660,38.4
133,2680,53.2
134,2700,51.4
135,2720,37.4
136,2740,24.6
137,2760,44.6
138,2780,57.8
139,2800,16.6
140,2820,45.2
141,2840,29.2
142,2860,47.6
143,2880,36.6
144,2900,53.4
145,2920,43.6
146,2940,32.2
147,2960,18.4
148,2980,30.0
149,3000,39.0
