,episode,reward
0,20,30.2
1,40,19.0
2,60,29.8
3,80,9.6
4,100,9.6
5,120,9.2
6,140,9.6
7,160,8.8
8,180,9.8
9,200,9.6
10,220,9.2
11,240,9.4
12,260,9.4
13,280,9.6
14,300,9.8
15,320,9.0
16,340,8.8
17,360,9.6
18,380,9.2
19,400,9.2
20,420,9.8
21,440,9.6
22,460,9.8
23,480,9.0
24,500,9.6
25,520,8.4
26,540,9.6
27,560,9.6
28,580,9.2
29,600,10.0
30,620,9.4
31,640,9.8
32,660,9.8
33,680,8.8
34,700,9.2
35,720,9.4
36,740,8.8
37,760,9.0
38,780,9.4
39,800,9.0
40,820,9.8
41,840,9.6
42,860,9.8
43,880,9.8
44,900,10.2
45,920,9.0
46,940,9.4
47,960,9.0
48,980,9.2
49,1000,9.6
50,1020,9.6
51,1040,8.8
52,1060,9.2
53,1080,9.0
54,1100,9.8
55,1120,9.6
56,1140,10.6
57,1160,9.4
58,1180,9.8
59,1200,10.2
60,1220,9.6
61,1240,9.4
62,1260,9.6
63,1280,9.6
64,1300,10.0
65,1320,10.0
66,1340,10.0
67,1360,9.8
68,1380,9.6
69,1400,9.8
70,1420,10.4
71,1440,10.6
72,1460,15.8
73,1480,10.4
74,1500,9.0
75,1520,10.0
76,1540,10.6
77,1560,11.8
78,1580,12.4
79,1600,12.4
80,1620,13.8
81,1640,14.4
82,1660,12.8
83,1680,11.4
84,1700,12.0
85,1720,9.8
86,1740,13.8
87,1760,12.8
88,1780,12.2
89,1800,12.6
90,1820,13.4
91,1840,12.4
92,1860,11.8
93,1880,13.8
94,1900,14.2
95,1920,12.8
96,1940,13.0
97,1960,12.0
98,1980,13.8
99,2000,11.0
100,2020,12.4
101,2040,13.4
102,2060,13.4
103,2080,12.0
104,2100,10.2
105,2120,12.2
106,2140,11.4
107,2160,13.8
108,2180,14.4
109,2200,14.0
110,2220,12.0
111,2240,13.0
112,2260,14.0
113,2280,11.8
114,2300,11.6
115,2320,14.8
116,2340,12.4
117,2360,12.2
118,2380,12.0
119,2400,13.4
120,2420,14.4
121,2440,13.4
122,2460,12.6
123,2480,12.4
124,2500,12.6
125,2520,11.4
126,2540,10.8
127,2560,12.6
128,2580,12.4
129,2600,14.0
130,2620,13.2
131,2640,16.0
132,2660,13.0
133,2680,16.8
134,2700,12.2
135,2720,13.8
136,2740,11.2
137,2760,13.6
138,2780,12.2
139,2800,16.4
140,2820,16.4
141,2840,13.0
142,2860,14.0
143,2880,14.4
144,2900,15.2
145,2920,13.6
146,2940,15.0
147,2960,10.2
148,2980,13.6
149,3000,15.0
