,episode,reward
0,20,29.8
1,40,23.2
2,60,13.2
3,80,12.0
4,100,9.2
5,120,9.4
6,140,9.8
7,160,9.0
8,180,9.4
9,200,9.0
10,220,9.4
11,240,9.8
12,260,9.6
13,280,8.4
14,300,9.2
15,320,9.2
16,340,9.8
17,360,9.4
18,380,9.2
19,400,9.4
20,420,9.6
21,440,10.0
22,460,9.6
23,480,11.8
24,500,13.0
25,520,11.0
26,540,9.4
27,560,124.0
28,580,41.2
29,600,19.8
30,620,51.4
31,640,15.8
32,660,36.8
33,680,56.8
34,700,56.4
35,720,71.8
36,740,113.0
37,760,96.6
38,780,160.2
39,800,98.8
40,820,94.4
41,840,73.2
42,860,128.4
43,880,127.2
44,900,97.2
45,920,158.4
46,940,130.6
47,960,124.6
48,980,90.4
49,1000,79.6
