,episode,reward
0,20,20.0
1,40,9.0
2,60,9.2
3,80,9.6
4,100,9.6
5,120,8.8
6,140,9.2
7,160,9.4
8,180,9.8
9,200,8.8
10,220,9.4
11,240,9.6
12,260,9.2
13,280,10.2
14,300,9.6
15,320,9.4
16,340,9.4
17,360,15.6
18,380,9.6
19,400,9.6
20,420,13.8
21,440,9.8
22,460,9.8
23,480,10.0
24,500,9.4
25,520,9.8
26,540,9.6
27,560,10.2
28,580,10.0
29,600,10.0
30,620,9.6
31,640,9.2
32,660,10.0
33,680,9.6
34,700,10.0
35,720,9.2
36,740,9.2
37,760,9.4
38,780,9.8
39,800,9.6
40,820,11.8
41,840,9.0
42,860,9.8
43,880,9.6
44,900,9.2
45,920,9.6
46,940,9.8
47,960,9.8
48,980,9.4
49,1000,9.8
50,1020,9.8
51,1040,23.8
52,1060,9.4
53,1080,12.6
54,1100,20.6
55,1120,14.2
56,1140,18.6
57,1160,16.4
58,1180,21.2
59,1200,13.6
60,1220,15.0
61,1240,14.8
62,1260,20.8
63,1280,17.0
64,1300,19.6
65,1320,14.8
66,1340,17.8
67,1360,20.0
68,1380,16.4
69,1400,17.8
70,1420,16.0
71,1440,14.0
72,1460,19.4
73,1480,18.0
74,1500,13.0
75,1520,14.6
76,1540,12.8
77,1560,17.0
78,1580,10.4
79,1600,11.8
80,1620,15.6
81,1640,14.2
82,1660,14.0
83,1680,10.0
84,1700,9.2
85,1720,10.0
86,1740,10.0
87,1760,9.8
88,1780,18.0
89,1800,12.2
90,1820,23.0
91,1840,15.6
92,1860,19.4
93,1880,13.2
94,1900,15.2
95,1920,18.0
96,1940,18.2
97,1960,10.6
98,1980,14.4
99,2000,21.4
100,2020,25.0
101,2040,16.2
102,2060,17.2
103,2080,19.8
104,2100,18.4
105,2120,15.6
106,2140,13.8
107,2160,13.6
108,2180,17.2
109,2200,10.6
110,2220,10.4
111,2240,9.8
112,2260,9.8
113,2280,9.6
114,2300,10.4
115,2320,10.0
116,2340,10.6
117,2360,15.2
118,2380,17.6
119,2400,17.2
120,2420,14.4
121,2440,23.2
122,2460,13.2
123,2480,17.8
124,2500,13.4
125,2520,20.8
126,2540,23.2
127,2560,9.6
128,2580,9.4
129,2600,10.2
130,2620,19.0
131,2640,24.0
132,2660,16.2
133,2680,16.0
134,2700,18.2
135,2720,12.6
136,2740,15.0
137,2760,19.0
138,2780,19.8
139,2800,25.4
140,2820,17.6
141,2840,18.0
142,2860,18.2
143,2880,21.2
144,2900,13.0
145,2920,19.6
146,2940,15.0
147,2960,17.0
148,2980,23.2
149,3000,17.2
